timestamp,date,year,month,day,hour,all_area,area_強羅,area_桃源台,area_元箱根港,area_箱根町港,area_箱根湯本
2020-07-13 06:00,2020-07-13,2020,7,13,6,1962,208,16,457,51,1230
2020-07-13 07:00,2020-07-13,2020,7,13,7,4059,420,57,458,233,2891
2020-07-13 08:00,2020-07-13,2020,7,13,8,5672,1061,204,556,249,3602
2020-07-13 09:00,2020-07-13,2020,7,13,9,7611,1799,157,921,330,4404
2020-07-13 10:00,2020-07-13,2020,7,13,10,13364,2511,655,1159,877,8162
2020-07-13 11:00,2020-07-13,2020,7,13,11,17946,4439,867,1893,687,10060
2020-07-13 12:00,2020-07-13,2020,7,13,12,16497,2252,1109,1875,1015,10246
2020-07-13 13:00,2020-07-13,2020,7,13,13,14319,2353,890,2044,1203,7829
2020-07-13 14:00,2020-07-13,2020,7,13,14,16535,2722,560,2093,1306,9854
2020-07-13 15:00,2020-07-13,2020,7,13,15,14277,2276,515,1858,1153,8475
2020-07-13 16:00,2020-07-13,2020,7,13,16,11066,1822,350,1295,839,6760
2020-07-13 17:00,2020-07-13,2020,7,13,17,8336,1383,122,415,412,6004
2020-07-13 18:00,2020-07-13,2020,7,13,18,5669,585,45,255,267,4517
2020-07-13 19:00,2020-07-13,2020,7,13,19,3467,437,0,170,142,2718
2020-07-13 20:00,2020-07-13,2020,7,13,20,1897,482,4,127,85,1199
2020-07-13 21:00,2020-07-13,2020,7,13,21,1751,462,8,130,15,1136
2020-07-13 22:00,2020-07-13,2020,7,13,22,1159,409,1,67,25,657
2020-07-13 23:00,2020-07-13,2020,7,13,23,872,446,0,71,19,336
2020-07-14 00:00,2020-07-14,2020,7,14,0,633,403,1,67,5,157
2020-07-14 01:00,2020-07-14,2020,7,14,1,520,287,0,83,3,147
2020-07-14 02:00,2020-07-14,2020,7,14,2,426,254,0,27,4,141
2020-07-14 03:00,2020-07-14,2020,7,14,3,628,251,0,159,2,216
2020-07-14 04:00,2020-07-14,2020,7,14,4,618,291,0,115,3,209
2020-07-14 05:00,2020-07-14,2020,7,14,5,1100,513,0,88,4,495
2020-07-14 06:00,2020-07-14,2020,7,14,6,2347,550,0,221,72,1504
2020-07-14 07:00,2020-07-14,2020,7,14,7,3869,538,25,254,142,2910
2020-07-14 08:00,2020-07-14,2020,7,14,8,5780,1241,248,362,188,3741
2020-07-14 09:00,2020-07-14,2020,7,14,9,6299,914,72,638,285,4390
2020-07-14 10:00,2020-07-14,2020,7,14,10,11603,2152,173,750,460,8068
2020-07-14 11:00,2020-07-14,2020,7,14,11,14338,2687,113,1013,621,9904
2020-07-14 12:00,2020-07-14,2020,7,14,12,12925,2427,275,1243,519,8461
2020-07-14 13:00,2020-07-14,2020,7,14,13,11547,1716,277,1347,504,7703
2020-07-14 14:00,2020-07-14,2020,7,14,14,13236,1432,206,1016,935,9647
2020-07-14 15:00,2020-07-14,2020,7,14,15,10855,1751,155,1063,400,7486
2020-07-14 16:00,2020-07-14,2020,7,14,16,8985,1395,252,709,477,6152
2020-07-14 17:00,2020-07-14,2020,7,14,17,6652,1014,63,432,364,4779
2020-07-14 18:00,2020-07-14,2020,7,14,18,4478,602,14,277,76,3509
2020-07-14 19:00,2020-07-14,2020,7,14,19,2601,610,3,97,116,1775
2020-07-14 20:00,2020-07-14,2020,7,14,20,1953,348,1,113,47,1444
2020-07-14 21:00,2020-07-14,2020,7,14,21,1602,342,5,165,34,1056
2020-07-14 22:00,2020-07-14,2020,7,14,22,1555,333,1,373,26,822
2020-07-14 23:00,2020-07-14,2020,7,14,23,1650,328,0,557,11,754
2020-07-15 00:00,2020-07-15,2020,7,15,0,1319,299,0,243,4,773
2020-07-15 01:00,2020-07-15,2020,7,15,1,653,140,0,70,8,435
2020-07-15 02:00,2020-07-15,2020,7,15,2,426,105,0,23,1,297
2020-07-15 03:00,2020-07-15,2020,7,15,3,575,119,0,74,17,365
2020-07-15 04:00,2020-07-15,2020,7,15,4,547,252,0,87,9,199
2020-07-15 05:00,2020-07-15,2020,7,15,5,1068,413,1,170,33,451
2020-07-15 06:00,2020-07-15,2020,7,15,6,2201,396,7,333,95,1370
2020-07-15 07:00,2020-07-15,2020,7,15,7,4449,494,58,569,175,3153
2020-07-15 08:00,2020-07-15,2020,7,15,8,5752,1035,307,403,326,3681
2020-07-15 09:00,2020-07-15,2020,7,15,9,6517,994,199,735,574,4015
2020-07-15 10:00,2020-07-15,2020,7,15,10,11896,2537,425,995,646,7293
2020-07-15 11:00,2020-07-15,2020,7,15,11,10701,2512,265,1252,553,6119
2020-07-15 12:00,2020-07-15,2020,7,15,12,6901,1145,583,692,663,3818
2020-07-15 13:00,2020-07-15,2020,7,15,13,14009,2636,649,2130,689,7905
2020-07-15 14:00,2020-07-15,2020,7,15,14,14391,2654,652,2128,1273,7684
2020-07-15 15:00,2020-07-15,2020,7,15,15,12666,2101,374,1212,1242,7737
2020-07-15 16:00,2020-07-15,2020,7,15,16,10096,2430,318,520,344,6484
2020-07-15 17:00,2020-07-15,2020,7,15,17,8459,1862,178,302,331,5786
2020-07-15 18:00,2020-07-15,2020,7,15,18,5179,902,14,243,102,3918
2020-07-15 19:00,2020-07-15,2020,7,15,19,3289,600,0,309,103,2277
2020-07-15 20:00,2020-07-15,2020,7,15,20,2190,281,0,244,63,1602
2020-07-15 21:00,2020-07-15,2020,7,15,21,1606,341,0,104,34,1127
2020-07-15 22:00,2020-07-15,2020,7,15,22,1235,301,1,98,39,796
2020-07-15 23:00,2020-07-15,2020,7,15,23,1041,332,0,161,25,523
2020-07-16 00:00,2020-07-16,2020,7,16,0,671,323,0,63,20,265
2020-07-16 01:00,2020-07-16,2020,7,16,1,923,491,0,208,14,210
2020-07-16 02:00,2020-07-16,2020,7,16,2,632,346,0,116,12,158
2020-07-16 03:00,2020-07-16,2020,7,16,3,805,436,0,113,18,238
2020-07-16 04:00,2020-07-16,2020,7,16,4,706,388,1,67,32,218
2020-07-16 05:00,2020-07-16,2020,7,16,5,880,384,0,159,30,307
2020-07-16 06:00,2020-07-16,2020,7,16,6,2129,417,0,317,66,1329
2020-07-16 07:00,2020-07-16,2020,7,16,7,3568,579,63,323,199,2404
2020-07-16 08:00,2020-07-16,2020,7,16,8,6130,1071,336,444,306,3973
2020-07-16 09:00,2020-07-16,2020,7,16,9,6434,1069,232,482,291,4360
2020-07-16 10:00,2020-07-16,2020,7,16,10,12108,2015,475,1046,695,7877
2020-07-16 11:00,2020-07-16,2020,7,16,11,15562,3332,772,1388,686,9384
2020-07-16 12:00,2020-07-16,2020,7,16,12,14397,2771,800,1606,855,8365
2020-07-16 13:00,2020-07-16,2020,7,16,13,14599,2789,858,1921,707,8324
2020-07-16 14:00,2020-07-16,2020,7,16,14,14242,2167,1452,1369,941,8313
2020-07-16 15:00,2020-07-16,2020,7,16,15,12840,2508,656,1711,951,7014
2020-07-16 16:00,2020-07-16,2020,7,16,16,12368,2366,394,2001,1128,6479
2020-07-16 17:00,2020-07-16,2020,7,16,17,10531,1332,271,975,743,7210
2020-07-16 18:00,2020-07-16,2020,7,16,18,6513,776,135,522,116,4964
2020-07-16 19:00,2020-07-16,2020,7,16,19,4077,410,9,194,143,3321
2020-07-16 20:00,2020-07-16,2020,7,16,20,2716,676,1,230,38,1771
2020-07-16 21:00,2020-07-16,2020,7,16,21,2186,504,0,227,30,1425
2020-07-16 22:00,2020-07-16,2020,7,16,22,1179,375,1,195,33,575
2020-07-16 23:00,2020-07-16,2020,7,16,23,902,202,0,131,9,560
2020-07-17 00:00,2020-07-17,2020,7,17,0,1129,144,0,613,6,366
2020-07-17 01:00,2020-07-17,2020,7,17,1,550,101,0,223,2,224
2020-07-17 02:00,2020-07-17,2020,7,17,2,376,75,0,21,5,275
2020-07-17 03:00,2020-07-17,2020,7,17,3,321,63,0,26,1,231
2020-07-17 04:00,2020-07-17,2020,7,17,4,339,75,0,56,5,203
2020-07-17 05:00,2020-07-17,2020,7,17,5,679,238,0,71,4,366
2020-07-17 06:00,2020-07-17,2020,7,17,6,1990,261,32,207,43,1447
2020-07-17 07:00,2020-07-17,2020,7,17,7,3892,514,59,301,194,2824
2020-07-17 08:00,2020-07-17,2020,7,17,8,5979,845,190,308,467,4169
2020-07-17 09:00,2020-07-17,2020,7,17,9,7503,1005,217,630,669,4982
2020-07-17 10:00,2020-07-17,2020,7,17,10,14604,3071,306,1080,987,9160
2020-07-17 11:00,2020-07-17,2020,7,17,11,16160,3498,489,1222,835,10116
2020-07-17 12:00,2020-07-17,2020,7,17,12,16660,2286,618,2005,906,10845
2020-07-17 13:00,2020-07-17,2020,7,17,13,17210,3113,709,1824,1231,10333
2020-07-17 14:00,2020-07-17,2020,7,17,14,17445,3391,493,1713,1193,10655
2020-07-17 15:00,2020-07-17,2020,7,17,15,14171,2295,533,1687,916,8740
2020-07-17 16:00,2020-07-17,2020,7,17,16,12342,2196,258,1642,641,7605
2020-07-17 17:00,2020-07-17,2020,7,17,17,10145,1592,181,882,642,6848
2020-07-17 18:00,2020-07-17,2020,7,17,18,6336,628,19,303,346,5040
2020-07-17 19:00,2020-07-17,2020,7,17,19,3180,319,2,216,141,2502
2020-07-17 20:00,2020-07-17,2020,7,17,20,2303,330,4,212,131,1626
2020-07-17 21:00,2020-07-17,2020,7,17,21,2499,477,0,181,93,1748
2020-07-17 22:00,2020-07-17,2020,7,17,22,1864,797,0,143,76,848
2020-07-17 23:00,2020-07-17,2020,7,17,23,1230,370,2,237,48,573
2020-07-18 00:00,2020-07-18,2020,7,18,0,774,185,1,142,44,402
2020-07-18 01:00,2020-07-18,2020,7,18,1,535,127,0,69,52,287
2020-07-18 02:00,2020-07-18,2020,7,18,2,653,242,0,204,42,165
2020-07-18 03:00,2020-07-18,2020,7,18,3,606,138,0,251,52,165
2020-07-18 04:00,2020-07-18,2020,7,18,4,671,351,0,98,45,177
2020-07-18 05:00,2020-07-18,2020,7,18,5,958,438,1,83,46,390
2020-07-18 06:00,2020-07-18,2020,7,18,6,1551,384,1,116,82,968
2020-07-18 07:00,2020-07-18,2020,7,18,7,3898,656,53,371,113,2705
2020-07-18 08:00,2020-07-18,2020,7,18,8,5635,647,309,449,473,3757
2020-07-18 09:00,2020-07-18,2020,7,18,9,9160,1228,195,739,509,6489
2020-07-18 10:00,2020-07-18,2020,7,18,10,16361,2383,472,1126,796,11584
2020-07-18 11:00,2020-07-18,2020,7,18,11,19620,2862,868,1777,828,13285
2020-07-18 12:00,2020-07-18,2020,7,18,12,23203,3499,1124,2485,1860,14235
2020-07-18 13:00,2020-07-18,2020,7,18,13,21887,2614,1700,2915,1791,12867
2020-07-18 14:00,2020-07-18,2020,7,18,14,23890,4119,1159,3312,2066,13234
2020-07-18 15:00,2020-07-18,2020,7,18,15,23007,3473,1424,3272,1660,13178
2020-07-18 16:00,2020-07-18,2020,7,18,16,19553,2662,656,3450,817,11968
2020-07-18 17:00,2020-07-18,2020,7,18,17,13676,1967,235,1901,862,8711
2020-07-18 18:00,2020-07-18,2020,7,18,18,8270,988,15,762,153,6352
2020-07-18 19:00,2020-07-18,2020,7,18,19,4741,780,13,470,49,3429
2020-07-18 20:00,2020-07-18,2020,7,18,20,3311,563,6,354,83,2305
2020-07-18 21:00,2020-07-18,2020,7,18,21,2827,482,0,510,39,1796
2020-07-18 22:00,2020-07-18,2020,7,18,22,2448,345,0,585,80,1438
2020-07-18 23:00,2020-07-18,2020,7,18,23,2453,279,1,1161,37,975
2020-07-19 00:00,2020-07-19,2020,7,19,0,1893,140,0,850,273,630
2020-07-19 01:00,2020-07-19,2020,7,19,1,1247,119,1,506,154,467
2020-07-19 02:00,2020-07-19,2020,7,19,2,1171,132,0,427,22,590
2020-07-19 03:00,2020-07-19,2020,7,19,3,719,130,0,237,27,325
2020-07-19 04:00,2020-07-19,2020,7,19,4,656,293,1,122,21,219
2020-07-19 05:00,2020-07-19,2020,7,19,5,969,440,3,200,40,286
2020-07-19 06:00,2020-07-19,2020,7,19,6,2146,427,9,301,60,1349
2020-07-19 07:00,2020-07-19,2020,7,19,7,3643,732,75,353,179,2304
2020-07-19 08:00,2020-07-19,2020,7,19,8,5529,699,300,596,299,3635
2020-07-19 09:00,2020-07-19,2020,7,19,9,9379,2024,317,794,658,5586
2020-07-19 10:00,2020-07-19,2020,7,19,10,19871,4053,1127,2276,824,11591
2020-07-19 11:00,2020-07-19,2020,7,19,11,22375,4731,2166,2596,1727,11155
2020-07-19 12:00,2020-07-19,2020,7,19,12,24189,4719,1848,3865,2233,11524
2020-07-19 13:00,2020-07-19,2020,7,19,13,24819,4116,2118,4066,1937,12582
2020-07-19 14:00,2020-07-19,2020,7,19,14,24561,3649,1904,4217,2394,12397
2020-07-19 15:00,2020-07-19,2020,7,19,15,22482,3221,1865,4232,2206,10958
2020-07-19 16:00,2020-07-19,2020,7,19,16,22425,2846,768,3352,2435,13024
2020-07-19 17:00,2020-07-19,2020,7,19,17,15199,2095,194,1382,1952,9576
2020-07-19 18:00,2020-07-19,2020,7,19,18,8986,875,20,1126,419,6546
2020-07-19 19:00,2020-07-19,2020,7,19,19,4629,398,1,706,194,3330
2020-07-19 20:00,2020-07-19,2020,7,19,20,3450,350,2,215,142,2741
2020-07-19 21:00,2020-07-19,2020,7,19,21,2702,488,1,538,81,1594
2020-07-19 22:00,2020-07-19,2020,7,19,22,2401,491,0,419,110,1381
2020-07-19 23:00,2020-07-19,2020,7,19,23,1658,510,0,509,58,581
2020-07-20 00:00,2020-07-20,2020,7,20,0,869,329,0,244,47,249
2020-07-20 01:00,2020-07-20,2020,7,20,1,514,114,0,97,50,253
2020-07-20 02:00,2020-07-20,2020,7,20,2,444,103,0,43,36,262
2020-07-20 03:00,2020-07-20,2020,7,20,3,455,98,0,86,49,222
2020-07-20 04:00,2020-07-20,2020,7,20,4,526,113,0,178,39,196
2020-07-20 05:00,2020-07-20,2020,7,20,5,994,384,2,168,64,376
2020-07-20 06:00,2020-07-20,2020,7,20,6,2184,333,8,323,97,1423
2020-07-20 07:00,2020-07-20,2020,7,20,7,4113,621,67,314,224,2887
2020-07-20 08:00,2020-07-20,2020,7,20,8,5881,1169,216,393,532,3571
2020-07-20 09:00,2020-07-20,2020,7,20,9,8135,1780,387,515,576,4877
2020-07-20 10:00,2020-07-20,2020,7,20,10,12379,2582,753,1166,890,6988
2020-07-20 11:00,2020-07-20,2020,7,20,11,15312,3650,879,1543,1172,8068
2020-07-20 12:00,2020-07-20,2020,7,20,12,15758,3226,1013,2274,1320,7925
2020-07-20 13:00,2020-07-20,2020,7,20,13,15773,3261,844,2169,1588,7911
2020-07-20 14:00,2020-07-20,2020,7,20,14,15207,2561,793,1834,1215,8804
2020-07-20 15:00,2020-07-20,2020,7,20,15,12972,1981,514,1596,867,8014
2020-07-20 16:00,2020-07-20,2020,7,20,16,11743,2511,334,1020,756,7122
2020-07-20 17:00,2020-07-20,2020,7,20,17,8443,1698,190,596,481,5478
2020-07-20 18:00,2020-07-20,2020,7,20,18,5822,550,95,263,273,4641
2020-07-20 19:00,2020-07-20,2020,7,20,19,3622,572,1,186,152,2711
2020-07-20 20:00,2020-07-20,2020,7,20,20,2624,613,1,226,55,1729
2020-07-20 21:00,2020-07-20,2020,7,20,21,2201,635,0,225,36,1305
2020-07-20 22:00,2020-07-20,2020,7,20,22,1565,668,0,59,43,795
2020-07-20 23:00,2020-07-20,2020,7,20,23,1011,294,0,64,16,637
2020-07-21 00:00,2020-07-21,2020,7,21,0,724,270,0,161,19,274
2020-07-21 01:00,2020-07-21,2020,7,21,1,477,204,0,19,12,242
2020-07-21 02:00,2020-07-21,2020,7,21,2,431,165,2,45,9,210
2020-07-21 03:00,2020-07-21,2020,7,21,3,534,188,3,67,37,239
2020-07-21 04:00,2020-07-21,2020,7,21,4,741,301,2,196,17,225
2020-07-21 05:00,2020-07-21,2020,7,21,5,987,476,3,118,26,364
2020-07-21 06:00,2020-07-21,2020,7,21,6,2267,522,21,307,83,1334
2020-07-21 07:00,2020-07-21,2020,7,21,7,4200,609,28,506,126,2931
2020-07-21 08:00,2020-07-21,2020,7,21,8,5590,1115,214,475,372,3414
2020-07-21 09:00,2020-07-21,2020,7,21,9,7139,1685,172,718,601,3963
2020-07-21 10:00,2020-07-21,2020,7,21,10,11719,2154,412,1132,867,7154
2020-07-21 11:00,2020-07-21,2020,7,21,11,14231,3452,661,1177,1027,7914
2020-07-21 12:00,2020-07-21,2020,7,21,12,13741,2693,655,1843,1007,7543
2020-07-21 13:00,2020-07-21,2020,7,21,13,14555,2701,750,2485,963,7656
2020-07-21 14:00,2020-07-21,2020,7,21,14,14910,2803,664,1941,878,8624
2020-07-21 15:00,2020-07-21,2020,7,21,15,13105,2163,909,2126,853,7054
2020-07-21 16:00,2020-07-21,2020,7,21,16,11898,2400,574,1714,685,6525
2020-07-21 17:00,2020-07-21,2020,7,21,17,10134,1528,107,1177,891,6431
2020-07-21 18:00,2020-07-21,2020,7,21,18,5257,1060,115,454,174,3454
2020-07-21 19:00,2020-07-21,2020,7,21,19,3364,610,71,293,148,2242
2020-07-21 20:00,2020-07-21,2020,7,21,20,3036,520,1,450,112,1953
2020-07-21 21:00,2020-07-21,2020,7,21,21,2664,477,3,199,93,1892
2020-07-21 22:00,2020-07-21,2020,7,21,22,1695,349,3,295,23,1025
2020-07-21 23:00,2020-07-21,2020,7,21,23,1541,441,1,382,26,691
2020-07-22 00:00,2020-07-22,2020,7,22,0,682,88,0,99,19,476
2020-07-22 01:00,2020-07-22,2020,7,22,1,557,0,2,45,3,507
2020-07-22 02:00,2020-07-22,2020,7,22,2,616,0,0,69,7,540
2020-07-22 03:00,2020-07-22,2020,7,22,3,736,127,0,104,14,491
2020-07-22 04:00,2020-07-22,2020,7,22,4,642,260,2,59,12,309
2020-07-22 05:00,2020-07-22,2020,7,22,5,1182,572,6,51,10,543
2020-07-22 06:00,2020-07-22,2020,7,22,6,2052,625,0,320,32,1075
2020-07-22 07:00,2020-07-22,2020,7,22,7,4789,1082,44,352,119,3192
2020-07-22 08:00,2020-07-22,2020,7,22,8,6997,2485,304,529,344,3335
2020-07-22 09:00,2020-07-22,2020,7,22,9,7845,1660,142,575,438,5030
2020-07-22 10:00,2020-07-22,2020,7,22,10,12095,1798,353,1058,698,8188
2020-07-22 11:00,2020-07-22,2020,7,22,11,15458,3371,982,1981,972,8152
2020-07-22 12:00,2020-07-22,2020,7,22,12,15084,3104,1404,1788,1141,7647
2020-07-22 13:00,2020-07-22,2020,7,22,13,14960,2718,864,2380,1226,7772
2020-07-22 14:00,2020-07-22,2020,7,22,14,16697,4012,1733,2106,1343,7503
2020-07-22 15:00,2020-07-22,2020,7,22,15,14133,2701,1109,2368,1338,6617
2020-07-22 16:00,2020-07-22,2020,7,22,16,14475,2904,606,2495,1058,7412
2020-07-22 17:00,2020-07-22,2020,7,22,17,13294,2948,793,893,856,7804
2020-07-22 18:00,2020-07-22,2020,7,22,18,8369,1380,430,736,274,5549
2020-07-22 19:00,2020-07-22,2020,7,22,19,4957,920,39,645,75,3278
2020-07-22 20:00,2020-07-22,2020,7,22,20,3070,720,3,195,69,2083
2020-07-22 21:00,2020-07-22,2020,7,22,21,2414,681,2,370,35,1326
2020-07-22 22:00,2020-07-22,2020,7,22,22,2466,772,0,456,39,1199
2020-07-22 23:00,2020-07-22,2020,7,22,23,1706,727,2,301,40,636
2020-07-23 00:00,2020-07-23,2020,7,23,0,856,389,0,109,38,320
2020-07-23 01:00,2020-07-23,2020,7,23,1,1023,380,0,321,38,284
2020-07-23 02:00,2020-07-23,2020,7,23,2,1053,596,0,161,23,273
2020-07-23 03:00,2020-07-23,2020,7,23,3,1338,646,0,292,28,372
2020-07-23 04:00,2020-07-23,2020,7,23,4,2504,1590,0,363,29,522
2020-07-23 05:00,2020-07-23,2020,7,23,5,5684,1827,2,481,35,3339
2020-07-23 06:00,2020-07-23,2020,7,23,6,5116,2018,1,525,93,2479
2020-07-23 07:00,2020-07-23,2020,7,23,7,7829,3014,50,434,94,4237
2020-07-23 08:00,2020-07-23,2020,7,23,8,18602,4555,251,546,522,12728
2020-07-23 09:00,2020-07-23,2020,7,23,9,26569,7676,447,1433,674,16339
2020-07-23 10:00,2020-07-23,2020,7,23,10,32779,11278,1099,2641,1278,16483
2020-07-23 11:00,2020-07-23,2020,7,23,11,38691,13770,2017,4215,2502,16187
2020-07-23 12:00,2020-07-23,2020,7,23,12,38774,10779,2700,5885,2234,17176
2020-07-23 13:00,2020-07-23,2020,7,23,13,39871,9090,2666,6017,2532,19566
2020-07-23 14:00,2020-07-23,2020,7,23,14,40637,8918,2624,5127,2678,21290
2020-07-23 15:00,2020-07-23,2020,7,23,15,34654,8488,2060,3799,2771,17536
2020-07-23 16:00,2020-07-23,2020,7,23,16,29622,7644,829,3603,1662,15884
2020-07-23 17:00,2020-07-23,2020,7,23,17,22524,4470,142,3095,1379,13438
2020-07-23 18:00,2020-07-23,2020,7,23,18,14138,2081,14,1920,419,9704
2020-07-23 19:00,2020-07-23,2020,7,23,19,8599,1455,11,722,155,6256
2020-07-23 20:00,2020-07-23,2020,7,23,20,5187,766,5,449,118,3849
2020-07-23 21:00,2020-07-23,2020,7,23,21,3653,894,1,314,168,2276
2020-07-23 22:00,2020-07-23,2020,7,23,22,2085,764,1,214,64,1042
2020-07-23 23:00,2020-07-23,2020,7,23,23,2154,673,1,306,86,1088
2020-07-24 00:00,2020-07-24,2020,7,24,0,2169,498,1,1181,60,429
2020-07-24 01:00,2020-07-24,2020,7,24,1,1443,303,0,702,70,368
2020-07-24 02:00,2020-07-24,2020,7,24,2,1059,280,0,440,47,292
2020-07-24 03:00,2020-07-24,2020,7,24,3,1010,279,0,376,125,230
2020-07-24 04:00,2020-07-24,2020,7,24,4,1002,310,0,365,95,232
2020-07-24 05:00,2020-07-24,2020,7,24,5,1757,609,2,434,100,612
2020-07-24 06:00,2020-07-24,2020,7,24,6,2805,440,24,684,203,1454
2020-07-24 07:00,2020-07-24,2020,7,24,7,5729,856,46,772,380,3675
2020-07-24 08:00,2020-07-24,2020,7,24,8,12580,1777,418,1500,601,8284
2020-07-24 09:00,2020-07-24,2020,7,24,9,25637,5590,1897,2865,1332,13953
2020-07-24 10:00,2020-07-24,2020,7,24,10,46269,9739,4747,5075,2446,24262
2020-07-24 11:00,2020-07-24,2020,7,24,11,57814,13652,8901,6516,3738,25007
2020-07-24 12:00,2020-07-24,2020,7,24,12,54368,12678,7236,8649,3629,22176
2020-07-24 13:00,2020-07-24,2020,7,24,13,53917,11873,6083,9130,4832,21999
2020-07-24 14:00,2020-07-24,2020,7,24,14,57039,12889,8818,9102,4307,21923
2020-07-24 15:00,2020-07-24,2020,7,24,15,51151,9578,7617,8827,3529,21600
2020-07-24 16:00,2020-07-24,2020,7,24,16,47825,9501,3382,9683,4085,21174
2020-07-24 17:00,2020-07-24,2020,7,24,17,34055,7137,325,3781,3065,19747
2020-07-24 18:00,2020-07-24,2020,7,24,18,20387,2440,14,1342,648,15943
2020-07-24 19:00,2020-07-24,2020,7,24,19,11545,896,11,1135,323,9180
2020-07-24 20:00,2020-07-24,2020,7,24,20,8561,1007,3,1098,118,6335
2020-07-24 21:00,2020-07-24,2020,7,24,21,4518,751,15,701,125,2926
2020-07-24 22:00,2020-07-24,2020,7,24,22,2501,479,0,562,50,1410
2020-07-24 23:00,2020-07-24,2020,7,24,23,1937,482,1,327,34,1093
2020-07-25 00:00,2020-07-25,2020,7,25,0,1577,566,0,686,9,316
2020-07-25 01:00,2020-07-25,2020,7,25,1,997,396,0,326,20,255
2020-07-25 02:00,2020-07-25,2020,7,25,2,930,341,0,284,5,300
2020-07-25 03:00,2020-07-25,2020,7,25,3,1134,398,0,360,22,354
2020-07-25 04:00,2020-07-25,2020,7,25,4,950,434,1,237,22,256
2020-07-25 05:00,2020-07-25,2020,7,25,5,1409,423,2,419,69,496
2020-07-25 06:00,2020-07-25,2020,7,25,6,2572,326,2,562,77,1605
2020-07-25 07:00,2020-07-25,2020,7,25,7,3756,765,67,334,151,2439
2020-07-25 08:00,2020-07-25,2020,7,25,8,9511,1757,424,764,334,6232
2020-07-25 09:00,2020-07-25,2020,7,25,9,18373,4075,648,2411,1295,9944
2020-07-25 10:00,2020-07-25,2020,7,25,10,36051,8207,1605,3751,1817,20671
2020-07-25 11:00,2020-07-25,2020,7,25,11,41400,9149,2721,4917,2370,22243
2020-07-25 12:00,2020-07-25,2020,7,25,12,42142,9802,2581,4749,2982,22028
2020-07-25 13:00,2020-07-25,2020,7,25,13,42323,9206,2518,5229,4827,20543
2020-07-25 14:00,2020-07-25,2020,7,25,14,39302,10120,1877,4982,3621,18702
2020-07-25 15:00,2020-07-25,2020,7,25,15,38041,9289,1479,4508,2875,19890
2020-07-25 16:00,2020-07-25,2020,7,25,16,33146,7214,969,3540,2393,19030
2020-07-25 17:00,2020-07-25,2020,7,25,17,23463,4115,264,1999,1297,15788
2020-07-25 18:00,2020-07-25,2020,7,25,18,15153,1524,9,755,393,12472
2020-07-25 19:00,2020-07-25,2020,7,25,19,8897,1187,7,677,442,6584
2020-07-25 20:00,2020-07-25,2020,7,25,20,6553,1085,6,673,400,4389
2020-07-25 21:00,2020-07-25,2020,7,25,21,3217,587,1,671,177,1781
2020-07-25 22:00,2020-07-25,2020,7,25,22,2158,490,4,527,60,1077
2020-07-25 23:00,2020-07-25,2020,7,25,23,2199,533,1,808,43,814
2020-07-26 00:00,2020-07-26,2020,7,26,0,1381,388,1,479,63,450
2020-07-26 01:00,2020-07-26,2020,7,26,1,1550,335,0,870,31,314
2020-07-26 02:00,2020-07-26,2020,7,26,2,1358,325,0,770,26,237
2020-07-26 03:00,2020-07-26,2020,7,26,3,1117,309,0,577,8,223
2020-07-26 04:00,2020-07-26,2020,7,26,4,957,356,1,361,23,216
2020-07-26 05:00,2020-07-26,2020,7,26,5,1197,390,1,291,28,487
2020-07-26 06:00,2020-07-26,2020,7,26,6,1871,380,0,369,29,1093
2020-07-26 07:00,2020-07-26,2020,7,26,7,3480,535,39,434,165,2307
2020-07-26 08:00,2020-07-26,2020,7,26,8,6303,1057,305,871,338,3732
2020-07-26 09:00,2020-07-26,2020,7,26,9,14022,3105,579,1409,635,8294
2020-07-26 10:00,2020-07-26,2020,7,26,10,28642,7616,1748,2693,1216,15369
2020-07-26 11:00,2020-07-26,2020,7,26,11,35595,10199,959,4305,2398,17734
2020-07-26 12:00,2020-07-26,2020,7,26,12,33783,8038,366,4577,2369,18433
2020-07-26 13:00,2020-07-26,2020,7,26,13,35315,6686,634,6384,2628,18983
2020-07-26 14:00,2020-07-26,2020,7,26,14,31877,6616,433,4125,2122,18581
2020-07-26 15:00,2020-07-26,2020,7,26,15,27230,3834,339,2731,2630,17696
2020-07-26 16:00,2020-07-26,2020,7,26,16,21014,2753,519,1800,1281,14661
2020-07-26 17:00,2020-07-26,2020,7,26,17,15562,1852,140,759,690,12121
2020-07-26 18:00,2020-07-26,2020,7,26,18,8990,813,16,737,313,7111
2020-07-26 19:00,2020-07-26,2020,7,26,19,4525,589,4,244,225,3463
2020-07-26 20:00,2020-07-26,2020,7,26,20,3771,677,11,231,161,2691
2020-07-26 21:00,2020-07-26,2020,7,26,21,2307,588,0,144,36,1539
2020-07-26 22:00,2020-07-26,2020,7,26,22,1520,453,0,163,27,877
2020-07-26 23:00,2020-07-26,2020,7,26,23,1551,493,0,252,20,786
2020-07-27 00:00,2020-07-27,2020,7,27,0,871,417,0,56,13,385
2020-07-27 01:00,2020-07-27,2020,7,27,1,651,284,0,80,14,273
2020-07-27 02:00,2020-07-27,2020,7,27,2,833,270,0,190,21,352
2020-07-27 03:00,2020-07-27,2020,7,27,3,845,272,0,236,15,322
2020-07-27 04:00,2020-07-27,2020,7,27,4,613,290,5,100,18,200
